"","Id","CreationDate","PostId","RelatedPostId","LinkTypeId"
"13049","6356146","2014-08-09T19:17:29.627","252834","180585","1"
"13050","6356301","2014-08-09T23:09:36.750","252851","252848","1"
"13051","6356739","2014-08-10T14:26:35.153","252880","252842","1"
"13052","6356740","2014-08-10T14:26:35.153","252880","252838","1"
"13053","6357479","2014-08-11T08:30:14.633","252938","195989","1"
"13054","6357492","2014-08-11T08:39:04.600","252938","110933","1"
"13055","6357521","2014-08-11T09:29:02.433","252938","252532","1"
"13056","6357523","2014-08-11T09:42:25.447","250819","201487","1"
"13057","6357721","2014-08-11T14:16:24.910","252532","252938","1"
"13058","6357941","2014-08-11T19:12:36.807","252975","110380","1"
"13059","6358462","2014-08-12T09:22:36.307","253026","142144","1"
"13060","6358611","2014-08-12T12:25:19.050","253042","107884","1"
"13061","6358744","2014-08-12T13:53:32.143","253052","100601","1"
"13062","6358752","2014-08-12T14:06:34.893","252938","252532","3"
"13063","6358755","2014-08-12T14:09:57.063","157096","151103","3"
"13064","6358759","2014-08-12T14:18:27.337","253042","107884","3"
"13065","6358816","2014-08-12T15:37:11.757","253063","162643","1"
"13066","6359078","2014-08-12T20:39:18.670","253061","253106","3"
"13067","6364696","2014-08-13T09:50:38.583","86656","59928","3"
"13068","6365384","2014-08-13T11:44:37.993","253165","39378","1"
"13069","6365799","2014-08-13T13:01:57.933","253179","109192","1"
"13070","6365800","2014-08-13T13:01:57.933","253179","139108","1"
"13071","6365801","2014-08-13T13:01:57.933","253179","5354","1"
"13072","6366428","2014-08-13T16:40:16.500","253165","39378","3"
"13073","6366429","2014-08-13T20:48:54.080","253223","252984","1"
"13074","6375527","2014-08-14T03:40:19.850","253254","201701","1"
"13075","6376757","2014-08-14T07:37:38.460","253267","133404","1"
"13076","6377080","2014-08-14T08:37:30.893","253267","133404","3"
"13077","6378976","2014-08-14T13:21:26.870","253301","23021","1"
"13078","6379448","2014-08-14T15:00:59.220","253301","23021","3"
"13079","6379569","2014-08-14T15:20:46.193","253301","8988","1"
"13080","6380234","2014-08-14T17:27:54.407","253026","142144","3"
"13081","6380333","2014-08-14T17:46:16.237","253331","253243","1"
"13082","6380517","2014-08-14T18:14:39.423","210149","223634","1"
"13083","6381494","2014-08-14T20:52:43.550","253343","21943","1"
"13084","6381661","2014-08-14T21:20:57.810","253359","189222","1"
"13085","6381825","2014-08-14T21:44:35.907","253359","237387","1"
"13086","6382592","2014-08-14T23:42:45.770","253366","160545","1"
"13087","6386518","2014-08-15T11:15:13.927","253401","184464","1"
"13088","6386519","2014-08-15T11:26:25.560","253273","141005","3"
"13089","6386954","2014-08-15T13:03:10.770","253411","165971","1"
"13090","6387535","2014-08-15T15:07:33.163","253426","156336","1"
"13091","6388319","2014-08-15T17:18:07.743","253439","253411","1"
"13092","6388758","2014-08-15T18:17:32.167","253453","76123","1"
"13093","6388759","2014-08-15T18:21:19.323","253442","215826","1"
"13094","6388760","2014-08-15T18:21:19.323","253442","111938","1"
"13095","6390826","2014-08-16T00:12:55.707","253453","76123","3"
"13096","6390827","2014-08-16T00:23:37.967","253442","242940","1"
"13097","6390828","2014-08-16T06:58:13.313","253495","750","1"
"13098","6390829","2014-08-16T07:22:53.310","253496","81624","1"
"13099","6392134","2014-08-16T13:19:23.520","253520","171127","1"
"13100","6396090","2014-08-17T02:53:14.730","253469","223293","1"
"13101","6397145","2014-08-17T05:45:23.317","253552","205180","1"
"13102","6397620","2014-08-17T07:23:01.070","253442","215826","3"
"13103","6397776","2014-08-17T07:54:01.387","253552","205180","3"
"13104","6399225","2014-08-17T21:52:54.427","253612","150936","1"
"13105","6399226","2014-08-17T21:52:54.427","253612","229698","1"
"13106","6399269","2014-08-17T22:54:04.197","253604","191208","1"
"13107","6399378","2014-08-18T01:57:39.207","253622","155488","3"
"13108","6399658","2014-08-18T09:42:07.983","253635","111021","1"
"13109","6399659","2014-08-18T09:48:36.147","253496","81624","3"
"13110","6399706","2014-08-18T10:17:04.477","253595","225949","1"
"13111","6399757","2014-08-18T10:45:03.490","253650","127522","1"
"13112","6399758","2014-08-18T10:45:25.717","137096","127522","1"
"13113","6399805","2014-08-18T12:04:48.227","253654","146397","1"
"13114","6399847","2014-08-18T12:36:37.383","253656","253578","1"
"13115","6399884","2014-08-18T13:09:24.483","253654","146397","3"
"13116","6400134","2014-08-18T17:05:04.160","253678","190649","1"
"13117","6400250","2014-08-18T18:23:49.803","253678","200925","1"
"13118","6400311","2014-08-18T19:37:19.243","253704","159804","1"
"13119","6400383","2014-08-18T20:22:40.453","253709","102090","1"
"13120","6400639","2014-08-19T02:25:34.600","9675","157536","1"
"13121","6400951","2014-08-19T08:43:59.967","253678","190649","3"
"13122","6401058","2014-08-19T10:35:54.733","253763","103501","1"
"13123","6401059","2014-08-19T10:45:31.143","253763","108435","1"
"13124","6401288","2014-08-19T14:06:59.627","253789","120321","1"
"13125","6401764","2014-08-19T21:57:19.460","253834","6268","1"
"13126","6401787","2014-08-19T22:25:22.780","228468","135311","1"
"13127","6401788","2014-08-19T22:26:50.793","253834","135311","1"
"13128","6401824","2014-08-19T23:52:39.100","253834","6268","3"
"13129","6401961","2014-08-20T03:58:34.257","137096","127522","3"
"13130","6402100","2014-08-20T07:31:15.590","253860","46716","1"
"13131","6402139","2014-08-20T08:16:47.130","253863","165444","1"
"13132","6402140","2014-08-20T08:16:47.130","253863","26438","1"
"13133","6402141","2014-08-20T08:16:47.130","253863","218011","1"
"13134","6402142","2014-08-20T08:16:47.130","253863","176639","1"
"13135","6402361","2014-08-20T13:00:26.397","140912","39122","1"
"13136","6402590","2014-08-20T15:55:09.103","253868","249583","1"
"13137","6402648","2014-08-20T17:10:58.373","253911","189508","1"
"13138","6402734","2014-08-20T18:24:54.630","253895","134861","1"
"13139","6402754","2014-08-20T18:34:08.613","253914","58624","1"
"13140","6402773","2014-08-20T19:02:45.387","253860","46716","3"
"13141","6403006","2014-08-20T23:37:19.383","253947","46716","1"
"13142","6403303","2014-08-21T09:10:08.420","253969","204639","1"
"13143","6403444","2014-08-21T12:38:32.047","253995","200709","1"
"13144","6403525","2014-08-21T13:47:47.793","253995","200709","3"
"13145","6403622","2014-08-21T15:00:45.213","134589","221615","1"
"13146","6403623","2014-08-21T15:00:45.213","134589","209376","1"
"13147","6403648","2014-08-21T15:18:05.737","254008","195104","1"
"13148","6403792","2014-08-21T17:28:15.220","254021","253254","1"
"13149","6404033","2014-08-21T21:32:16.693","254060","155488","1"
"13150","6404056","2014-08-21T21:50:39.490","254060","105018","1"
"13151","6404218","2014-08-22T02:29:40.267","254008","195104","3"
"13152","6404308","2014-08-22T05:36:10.970","254077","94932","1"
"13153","6404329","2014-08-22T05:45:07.500","254077","209667","1"
"13154","6404330","2014-08-22T05:45:07.500","254077","117973","1"
"13155","6404359","2014-08-22T06:32:06.607","254074","250256","1"
"13156","6404388","2014-08-22T06:49:23.607","254083","179624","1"
"13157","6404389","2014-08-22T06:50:29.193","254083","160561","1"
"13158","6404390","2014-08-22T06:52:49.987","179624","160561","1"
"13159","6404472","2014-08-22T07:48:21.160","254077","94932","3"
"13160","6404597","2014-08-22T09:01:21.670","23021","253301","1"
"13161","6404814","2014-08-22T11:49:11.680","254083","179624","3"
"13162","6405333","2014-08-22T19:29:41.777","254164","253704","1"
"13163","6405735","2014-08-23T04:28:46.797","254201","254005","1"
"13164","6405736","2014-08-23T04:30:14.797","254163","223991","1"
"13165","6405737","2014-08-23T04:33:29.390","254163","182391","1"
"13166","6405881","2014-08-23T07:34:00.957","3747","43948","1"
"13167","6405963","2014-08-23T09:31:55.477","254214","41084","1"
"13168","6406098","2014-08-23T12:05:40.887","3747","100680","1"
"13169","6406321","2014-08-23T16:35:25.687","252712","107884","3"
"13170","6406409","2014-08-23T17:32:22.673","254235","191208","1"
"13171","6406525","2014-08-23T19:08:27.190","254233","56215","1"
"13172","6406526","2014-08-23T19:08:27.190","254233","115368","1"
"13173","6406556","2014-08-23T19:27:47.373","3747","100680","3"
"13174","6406557","2014-08-23T19:27:47.373","3747","43948","3"
"13175","6406568","2014-08-23T19:51:35.550","254255","253430","1"
"13176","6406674","2014-08-23T22:29:57.877","254235","148849","1"
"13177","6406886","2014-08-24T04:27:43.700","254275","254266","1"
"13178","6406942","2014-08-24T05:42:38.463","254275","254266","3"
"13179","6406996","2014-08-24T07:15:46.287","254251","24558","1"
"13180","6407424","2014-08-24T14:39:15.527","254235","191208","3"
"13181","6407425","2014-08-24T14:39:15.527","254235","148849","3"
"13182","6407520","2014-08-24T15:49:10.930","254303","253695","1"
"13183","6407732","2014-08-24T20:01:59.907","254319","141005","1"
"13184","6407823","2014-08-24T20:54:51.030","254260","67908","1"
"13185","6408127","2014-08-25T05:29:16.833","254339","173518","1"
"13186","6408270","2014-08-25T07:37:23.943","254293","254344","1"
"13187","6408432","2014-08-25T10:39:36.670","254339","173518","3"
"13188","6408481","2014-08-25T11:16:31.943","254360","155488","1"
"13189","6408594","2014-08-25T12:38:49.840","254360","105018","1"
"13190","6408595","2014-08-25T12:46:56.027","254374","254366","1"
"13191","6408827","2014-08-25T15:33:16.757","254383","237123","1"
"13192","6408883","2014-08-25T15:57:12.690","254390","214158","1"
"13193","6408884","2014-08-25T16:10:55.017","254398","145941","1"
"13194","6408952","2014-08-25T16:55:14.583","254403","156303","1"
"13195","6408959","2014-08-25T17:05:13.687","254398","145941","3"
"13196","6409130","2014-08-25T20:01:35.600","254424","83797","1"
"13197","6409160","2014-08-25T20:16:49.090","254424","83797","3"
"13198","6409585","2014-08-26T07:42:58.100","254360","6268","1"
"13199","6409586","2014-08-26T07:42:58.100","254360","6268","3"
"13200","6409587","2014-08-26T07:42:58.100","254360","155488","3"
"13201","6409588","2014-08-26T07:42:58.100","254360","105018","3"
"13202","6410153","2014-08-26T16:24:50.420","254438","43321","1"
"13203","6410275","2014-08-26T18:18:57.197","254506","81624","1"
"13204","6410665","2014-08-27T03:44:48.627","254535","238176","1"
"13205","6410802","2014-08-27T08:06:31.420","88746","184277","1"
"13206","6412155","2014-08-28T10:57:34.137","254643","40676","1"
"13207","6412156","2014-08-28T11:00:14.033","252568","205803","1"
"13208","6412209","2014-08-28T12:29:12.227","254674","130261","1"
"13209","6412327","2014-08-28T13:44:21.650","254692","67594","3"
"13210","6412435","2014-08-28T14:55:33.457","254643","40676","3"
"13211","6412436","2014-08-28T15:07:08.067","253650","127522","3"
"13212","6412495","2014-08-28T15:34:13.903","254694","250256","1"
"13213","6412637","2014-08-28T18:12:11.930","254717","65477","1"
"13214","6412807","2014-08-28T20:30:38.267","254737","88522","1"
"13215","6412808","2014-08-28T20:30:38.267","254737","245597","1"
"13216","6412809","2014-08-28T20:30:38.267","254737","44936","1"
"13217","6412810","2014-08-28T20:30:38.267","254737","246066","1"
"13218","6412956","2014-08-28T23:17:59.373","254717","254163","1"
"13219","6412999","2014-08-29T00:47:14.257","252568","205803","3"
"13220","6413254","2014-08-29T06:14:04.387","254717","232843","1"
"13221","6413320","2014-08-29T07:31:40.433","254737","179054","1"
"13222","6413884","2014-08-29T14:39:29.163","254821","76528","1"
"13223","6414015","2014-08-29T16:14:17.533","254827","80084","1"
"13224","6414676","2014-08-30T05:36:54.490","254871","254299","1"
"13225","6414987","2014-08-30T12:32:37.637","254871","254299","3"
"13226","6415516","2014-08-30T23:16:53.107","254909","102916","1"
"13227","6415555","2014-08-30T23:54:59.463","254900","38037","1"
"13228","6415674","2014-08-31T05:31:27.103","254915","39411","1"
"13229","6415675","2014-08-31T05:32:31.430","254915","171295","1"
"13230","6416048","2014-08-31T12:26:27.837","254936","142065","1"
"13231","6416049","2014-08-31T12:27:02.990","231001","142065","1"
"13232","6417076","2014-09-01T08:52:37.260","254936","142065","3"
"13233","6417160","2014-09-01T10:34:49.797","254915","39411","3"
"13234","6417161","2014-09-01T10:34:49.797","254915","171295","3"
"13235","6417296","2014-09-01T12:41:45.700","255031","220296","1"
"13236","6417320","2014-09-01T13:12:29.863","231001","142065","3"
"13237","6417343","2014-09-01T13:41:56.637","255042","126000","1"
"13238","6417630","2014-09-01T17:04:03.740","255070","21575","1"
"13239","6417776","2014-09-01T20:11:56.660","255065","198783","1"
"13240","6418455","2014-09-02T11:17:32.693","255115","255129","1"
"13241","6418470","2014-09-02T11:27:24.187","255137","99243","1"
"13242","6418530","2014-09-02T12:20:40.643","255146","255004","1"
"13243","6418531","2014-09-02T12:47:42.630","255148","229549","1"
"13244","6418532","2014-09-02T12:50:54.757","255067","141005","1"
"13245","6418595","2014-09-02T13:36:35.507","255146","255004","3"
"13246","6418828","2014-09-02T17:29:29.727","255164","246339","1"
"13247","6418959","2014-09-02T20:03:33.583","255196","87241","1"
"13248","6418994","2014-09-02T20:51:00.493","255031","220296","3"
"13249","6419121","2014-09-02T22:23:22.577","255212","6395","1"
"13250","6419224","2014-09-03T00:40:27.527","255210","255070","1"
"13251","6419538","2014-09-03T10:24:15.643","107774","103263","1"
"13252","6419539","2014-09-03T10:25:09.797","54536","107774","1"
"13253","6419552","2014-09-03T10:53:04.430","255248","31558","1"
"13254","6419553","2014-09-03T10:53:44.523","255248","89025","1"
"13255","6419809","2014-09-03T16:17:47.013","201657","254978","1"
"13256","6419810","2014-09-03T16:19:48.073","201657","51307","1"
"13257","6419827","2014-09-03T16:24:23.603","254978","1","1"
"13258","6419937","2014-09-03T18:01:18.883","255288","146899","1"
"13259","6419938","2014-09-03T18:01:18.883","255288","80044","1"
"13260","6419939","2014-09-03T18:01:18.883","255288","232893","1"
"13261","6420027","2014-09-03T19:09:56.003","255248","31558","3"
"13262","6420028","2014-09-03T19:09:56.003","255248","89025","3"
"13263","6420333","2014-09-04T02:51:19.270","255165","191191","1"
"13264","6420516","2014-09-04T07:06:07.530","255311","146471","1"
"13265","6420517","2014-09-04T07:06:28.180","255311","190048","1"
"13266","6420785","2014-09-04T13:19:19.703","255342","105575","1"
"13267","6420786","2014-09-04T13:19:19.703","255342","175668","1"
"13268","6420787","2014-09-04T13:19:19.703","255342","161293","1"
"13269","6420788","2014-09-04T13:19:19.703","255342","207014","1"
"13270","6421137","2014-09-04T18:14:02.703","255390","203362","1"
"13271","6421138","2014-09-04T18:17:43.887","255379","81624","1"
"13272","6421302","2014-09-04T21:06:05.030","255404","110595","1"
"13273","6421303","2014-09-04T21:06:05.030","255404","202432","1"
"13274","6421345","2014-09-04T22:12:22.793","255404","196763","1"
"13275","6421346","2014-09-04T22:12:22.793","255404","244912","1"
"13276","6421347","2014-09-04T22:12:22.793","255404","165725","1"
"13277","6421348","2014-09-04T22:12:22.793","255404","199345","1"
"13278","6421349","2014-09-04T22:12:22.793","255404","107884","1"
"13279","6421682","2014-09-05T05:45:53.960","255438","117786","1"
"13280","6421683","2014-09-05T06:07:11.607","255425","253254","1"
"13281","6421779","2014-09-05T08:02:40.260","255450","224017","1"
"13282","6421854","2014-09-05T09:07:12.787","255390","203362","3"
"13283","6421855","2014-09-05T09:12:17.523","255457","246777","1"
"13284","6422025","2014-09-05T10:51:13.387","255466","255326","1"
"13285","6422114","2014-09-05T15:21:52.710","135454","6395","1"
"13286","6422115","2014-09-05T15:50:00.293","255486","237226","1"
"13287","6422416","2014-09-05T17:43:14.727","255486","237226","3"
"13288","6422522","2014-09-05T18:33:47.583","255501","221075","1"
"13289","6422523","2014-09-05T18:33:47.583","255501","46434","1"
"13290","6422524","2014-09-05T18:33:47.583","255501","214158","1"
"13291","6422525","2014-09-05T18:33:47.583","255501","224803","1"
"13292","6422628","2014-09-05T19:13:59.260","255503","189222","1"
"13293","6422629","2014-09-05T19:13:59.260","255503","107723","1"
"13294","6422705","2014-09-05T20:41:12.723","54536","107774","3"
"13295","6422904","2014-09-06T00:52:54.610","255311","146471","3"
"13296","6422905","2014-09-06T00:54:34.340","254717","65477","3"
"13297","6422906","2014-09-06T00:54:34.340","254717","232843","3"
"13298","6423001","2014-09-06T02:52:54.803","255531","20023","1"
"13299","6423002","2014-09-06T02:53:29.093","14673","20023","1"
"13300","6423028","2014-09-06T03:29:16.943","255531","20023","3"
"13301","6423378","2014-09-06T12:23:35.053","255542","46716","1"
"13302","6423392","2014-09-06T12:54:19.233","255556","25052","1"
"13303","6423722","2014-09-06T19:01:32.723","255573","117945","1"
"13304","6423733","2014-09-06T19:15:17.590","255574","178281","1"
"13305","6423873","2014-09-06T20:49:46.143","255583","93245","1"
"13306","6423886","2014-09-06T21:05:33.287","255523","191208","1"
"13307","6424018","2014-09-07T01:46:42.177","255542","46716","3"
"13308","6424236","2014-09-07T07:02:12.270","255420","253090","1"
"13309","6424625","2014-09-07T16:03:46.773","255604","234881","1"
"13310","6424626","2014-09-07T16:03:46.773","255604","65179","1"
"13311","6424795","2014-09-07T19:21:01.237","173118","254978","1"
"13312","6424796","2014-09-07T21:40:28.297","255640","86754","1"
"13313","6424797","2014-09-08T06:53:42.893","255631","170138","1"
"13314","6424798","2014-09-08T10:05:45.427","255685","98034","1"
"13315","6424799","2014-09-08T11:06:14.787","255687","198783","1"
"13316","6424800","2014-09-08T11:10:19.893","255684","231483","1"
"13317","6424801","2014-09-08T12:00:40.607","14673","20023","3"
"13318","6424802","2014-09-08T15:23:19.400","255708","126469","1"
"13319","6424803","2014-09-08T15:59:32.363","255719","250449","1"
"13320","6424804","2014-09-08T16:46:46.180","255723","255358","1"
"13321","6424805","2014-09-08T16:49:35.660","255723","229468","1"
"13322","6424806","2014-09-08T18:01:15.943","255734","155488","1"
"13323","6424807","2014-09-09T14:50:43.700","255817","148849","1"
"13324","6424808","2014-09-09T16:57:51.110","255817","148849","3"
"13325","6424809","2014-09-09T16:58:37.103","255831","224424","1"
"13326","6424810","2014-09-09T18:37:20.743","255836","196879","1"
"13327","6424811","2014-09-10T00:31:59.097","255866","168685","1"
"13328","6424812","2014-09-10T00:34:47.617","255687","198783","3"
"13329","6424813","2014-09-10T01:21:14.757","255866","168685","3"
"13330","6424814","2014-09-10T05:08:01.760","255878","255696","1"
"13331","6424815","2014-09-10T05:08:01.760","255878","119073","1"
"13332","6424816","2014-09-10T05:08:01.760","255878","211364","1"
"13333","6424817","2014-09-10T06:56:23.863","255879","171127","1"
"13334","6424818","2014-09-10T08:25:22.753","255891","159373","1"
"13335","6424819","2014-09-10T09:42:14.110","255903","251707","1"
"13336","6424820","2014-09-10T11:13:32.480","255898","211176","1"
"13337","6424821","2014-09-10T12:12:45.280","255912","135234","1"
"13338","6424822","2014-09-10T12:13:46.863","255912","215562","1"
"13339","6424823","2014-09-10T12:14:42.957","135234","215562","1"
"13340","6425739","2014-09-10T13:49:40.990","255903","251707","3"
"13341","6425740","2014-09-10T13:51:40.913","255892","200360","1"
"13342","6425741","2014-09-10T13:59:02.747","255912","135234","3"
"13343","6425743","2014-09-10T16:02:33.470","34418","49202","1"
"13344","6425744","2014-09-10T20:16:18.930","255944","141005","1"
"13345","6425745","2014-09-11T10:59:38.220","255891","159373","3"
"13346","6425746","2014-09-11T17:22:12.257","121167","184376","1"
"13347","6425747","2014-09-12T00:18:34.013","256056","154448","1"
"13348","6425748","2014-09-12T09:22:36.270","256090","210221","1"
"13349","6425749","2014-09-12T09:56:32.747","255227","121998","1"
"13350","6425750","2014-09-12T10:18:09.893","256092","120308","1"
"13351","6425751","2014-09-12T10:54:43.873","121998","120308","1"
"13352","6425752","2014-09-12T13:50:00.857","256107","141005","1"
"13353","6425753","2014-09-12T15:03:39.237","256092","154287","1"
"13354","6425754","2014-09-12T15:42:11.383","256115","234787","1"
"13355","6425755","2014-09-12T17:42:11.943","256125","208605","1"
"13356","6425756","2014-09-12T17:42:11.943","256125","117943","1"
"13357","6427416","2014-09-12T21:11:58.040","256150","191208","1"
"13358","6431952","2014-09-13T03:53:19.443","148108","107769","1"
"13359","6431998","2014-09-13T06:16:54.570","256181","182009","1"
"13360","6432046","2014-09-13T07:35:48.350","256186","238134","1"
"13361","6432340","2014-09-13T16:15:36.387","256181","182009","3"
"13362","6432457","2014-09-14T00:34:50.410","256234","46716","1"
"13363","6432746","2014-09-14T22:56:02.987","255892","200360","3"
"13364","6432757","2014-09-15T01:03:10.413","255734","155488","3"
"13365","6432844","2014-09-15T06:37:06.680","256301","118703","1"
"13366","6432845","2014-09-15T06:37:06.680","256301","18454","1"
"13367","6437106","2014-09-15T08:05:04.757","256303","255794","1"
"13368","6437143","2014-09-15T09:31:35.247","256308","186196","1"
"13369","6437182","2014-09-15T11:22:58.463","256306","10735","1"
"13370","6437183","2014-09-15T11:25:27.640","256115","43948","1"
"13371","6437355","2014-09-15T20:41:39.193","256352","166913","1"
"13372","6437427","2014-09-16T01:28:47.090","196997","186418","1"
"13373","6437478","2014-09-16T04:58:35.220","256365","213449","1"
"13374","6447249","2014-09-16T08:22:40.740","186418","196997","1"
"13375","6452514","2014-09-16T08:59:33.470","255227","121998","3"
"13376","6455997","2014-09-16T09:02:23.350","256380","141005","1"
"13377","6455998","2014-09-16T09:03:03.830","196997","186418","3"
"13378","6460472","2014-09-16T09:08:39.250","256381","870","1"
"13379","6463104","2014-09-16T10:14:15.190","256384","103233","1"
"13380","6463346","2014-09-16T12:34:11.513","256397","152654","1"
"13381","6463357","2014-09-16T12:49:52.817","256396","191957","1"
"13382","6463386","2014-09-16T13:52:57.343","256365","213449","3"
"13383","6463431","2014-09-16T15:22:31.080","256413","65047","1"
"13384","6463432","2014-09-16T15:22:53.700","256413","98669","1"
"13385","6463433","2014-09-16T15:24:29.300","256384","103233","3"
"13386","6463454","2014-09-16T15:40:19.290","256308","186196","3"
"13387","6463488","2014-09-16T16:06:56.057","256417","96302","1"
"13388","6463519","2014-09-16T17:03:31.177","256426","151389","1"
"13389","6463603","2014-09-16T18:58:51.913","256431","105380","1"
"13390","6463604","2014-09-16T19:05:05.807","176582","162698","1"
"13391","6463645","2014-09-16T19:54:06.510","256441","69308","1"
"13392","6463646","2014-09-16T19:54:06.510","256441","27147","1"
"13393","6463864","2014-09-17T06:25:45.400","256396","191957","3"
"13394","6463875","2014-09-17T06:43:42.507","256481","188","1"
"13395","6463876","2014-09-17T06:46:27.710","256480","44789","1"
"13396","6463877","2014-09-17T06:46:55.420","256480","9598","1"
"13397","6463878","2014-09-17T06:51:25.423","191961","132248","1"
"13398","6464021","2014-09-17T11:15:51.133","256499","42792","1"
"13399","6464022","2014-09-17T11:16:27.003","256499","253165","1"
"13400","6464023","2014-09-17T11:17:18.300","253165","42792","1"
"13401","6464024","2014-09-17T11:18:57.300","256499","219362","1"
"13402","6464036","2014-09-17T11:28:36.740","256481","188","3"
"13403","6464045","2014-09-17T12:00:05.540","256483","225000","1"
"13404","6464076","2014-09-17T13:14:17.333","256499","219362","3"
"13405","6464077","2014-09-17T13:14:17.333","256499","42792","3"
"13406","6464078","2014-09-17T13:19:09.560","255858","256508","1"
"13407","6464150","2014-09-17T14:44:34.467","256516","141005","1"
"13408","6464253","2014-09-17T19:05:16.650","256521","46434","1"
"13409","6464373","2014-09-18T03:19:04.853","256507","256373","1"
"13410","6464374","2014-09-18T03:19:04.853","256507","252067","1"
"13411","6464427","2014-09-18T05:48:02.923","256582","74086","1"
"13412","6464499","2014-09-18T07:53:14.827","256598","256566","1"
"13413","6464502","2014-09-18T08:00:46.893","120308","105344","1"
"13414","6464586","2014-09-18T09:41:11.140","256582","74086","3"
"13415","6464620","2014-09-18T12:27:33.647","256621","75593","1"
"13416","6464641","2014-09-18T13:23:27.630","256621","75593","3"
"13417","6464673","2014-09-18T13:50:51.297","256636","210372","1"
"13418","6464704","2014-09-18T14:43:01.593","256647","233946","1"
"13419","6464705","2014-09-18T14:51:53.967","256636","210372","3"
"13420","6464802","2014-09-18T17:17:52.883","256665","135766","1"
"13421","6464803","2014-09-18T17:17:52.883","256665","148049","1"
"13422","6464850","2014-09-18T18:38:46.343","256671","500","1"
"13423","6464931","2014-09-18T20:56:43.880","256689","68505","1"
"13424","6465056","2014-09-19T01:18:07.520","256566","256598","1"
"13425","6465126","2014-09-19T06:44:27.220","256671","500","3"
"13426","6465195","2014-09-19T10:16:20.013","256728","81624","1"
"13427","6465308","2014-09-19T15:45:47.187","256483","225000","3"
"13428","6465321","2014-09-19T16:10:44.550","256737","1","1"
"13429","6465347","2014-09-19T16:53:01.380","256755","215276","1"
"13430","6465348","2014-09-19T16:53:01.380","256755","214997","1"
"13431","6465558","2014-09-20T07:11:45.287","256763","159554","1"
"13432","6465786","2014-09-20T17:43:25.803","256802","129993","1"
"13433","6466128","2014-09-21T17:50:50.390","256864","256833","1"
"13434","6466139","2014-09-21T17:57:17.697","256833","256864","1"
"13435","6466206","2014-09-21T20:46:13.573","256867","143973","1"
"13436","6466373","2014-09-22T04:29:15.273","256899","206558","1"
"13437","6466416","2014-09-22T05:18:26.917","256903","210461","1"
"13438","6466457","2014-09-22T06:42:56.197","256903","214462","1"
"13439","6466468","2014-09-22T07:23:35.397","256914","256737","1"
"13440","6466479","2014-09-22T07:33:21.203","256911","235527","1"
"13441","6466539","2014-09-22T09:20:09.710","256925","71917","1"
"13442","6466633","2014-09-22T11:54:39.037","256940","154796","1"
"13443","6466649","2014-09-22T12:29:19.033","256940","230163","1"
"13444","6466650","2014-09-22T12:31:05.860","256940","100637","1"
"13445","6466674","2014-09-22T13:19:22.627","256940","77991","1"
"13446","6466803","2014-09-22T17:39:54.943","256969","241033","1"
"13447","6466898","2014-09-23T00:25:15.780","256994","53086","1"
"13448","6466973","2014-09-23T05:37:47.987","257003","247084","1"
"13449","6466974","2014-09-23T05:38:13.297","257003","34173","1"
"13450","6467050","2014-09-23T07:52:45.093","256940","100637","3"
"13451","6467051","2014-09-23T07:52:45.093","256940","154796","3"
"13452","6467052","2014-09-23T08:08:32.927","256987","247118","1"
"13453","6467085","2014-09-23T11:02:49.393","256903","214462","3"
"13454","6467390","2014-09-23T19:43:50.970","256911","235527","3"
"13455","6467391","2014-09-23T19:52:10.957","257057","30073","1"
"13456","6467494","2014-09-23T22:23:25.697","257083","145055","1"
"13457","6467530","2014-09-24T00:00:30.347","257057","30073","3"
"13458","6467546","2014-09-24T01:57:29.093","257083","145055","3"
"13459","6467547","2014-09-24T02:35:43.987","257098","148108","1"
"13460","6467569","2014-09-24T04:46:16.610","257101","159637","1"
"13461","6467646","2014-09-24T07:14:58.790","257110","256241","1"
"13462","6467657","2014-09-24T07:18:50.447","257089","141005","1"
"13463","6467746","2014-09-24T10:17:47.310","257123","256241","3"
"13464","6467939","2014-09-24T18:52:41.770","257162","213739","1"
"13465","6468140","2014-09-25T07:41:09.720","257162","213739","3"
"13466","6468141","2014-09-25T07:58:11.687","257177","21870","1"
"13467","6468236","2014-09-25T12:59:12.883","256647","233946","3"
"13468","6468247","2014-09-25T13:34:49.193","257218","141005","1"
"13469","6468437","2014-09-25T23:19:37.113","257240","118376","1"
"13470","6468479","2014-09-26T06:39:19.323","73106","110606","1"
"13471","6468480","2014-09-26T06:39:58.703","73106","179616","1"
"13472","6468641","2014-09-26T13:07:37.180","257290","138213","1"
"13473","6468642","2014-09-26T13:13:37.183","257290","84407","1"
"13474","6468643","2014-09-26T13:14:44.440","257240","118376","3"
"13475","6468711","2014-09-26T14:19:37.710","73106","110606","3"
"13476","6468734","2014-09-26T14:30:18.953","257290","71461","1"
"13477","6468767","2014-09-26T15:14:23.970","257294","78083","1"
"13478","6468768","2014-09-26T15:15:12.097","257294","129806","1"
"13479","6468847","2014-09-26T17:38:08.273","257315","110933","1"
"13480","6468859","2014-09-26T17:39:35.397","257315","16070","1"
"13481","6468944","2014-09-26T18:56:58.203","257325","210558","1"
"13482","6468945","2014-09-26T19:05:36.523","257325","245627","1"
"13483","6469035","2014-09-26T20:55:22.273","256987","247118","3"
"13484","6469252","2014-09-27T11:33:06.587","257271","141973","1"
